vertex,fsaverage_vertex,parcel,mni152_r,mni152_a,mni152_s
19515,252085,DefaultB_AntTemp_1_RH,55.944,11.668,-25.379
19516,252088,LimbicA_TempPole_5_RH,27.603,6.166,-21.445
19517,252095,LimbicA_TempPole_5_RH,24.799,6.329,-22.436
19518,252098,DefaultB_AntTemp_1_RH,55.948,12.335,-27.449
19519,252107,DefaultB_AntTemp_1_RH,53.959,10.476,-27.114
19520,252110,DefaultB_AntTemp_3_RH,48.936,5.446,-27.787
19521,252113,LimbicA_TempPole_5_RH,25.516,7.930,-26.656
19522,252121,DefaultB_AntTemp_1_RH,50.221,5.747,-28.224
19523,252130,LimbicA_TempPole_5_RH,21.825,8.188,-29.970
19524,252163,DefaultB_AntTemp_1_RH,54.953,3.222,-39.502
19525,252165,DefaultB_AntTemp_1_RH,43.819,3.345,-36.791
19526,252173,LimbicA_TempPole_1_RH,38.330,5.503,-38.750
19527,252190,LimbicA_TempPole_5_RH,20.417,2.809,-39.180
19528,252195,LimbicA_TempPole_1_RH,37.852,7.025,-40.510
19529,252210,LimbicA_TempPole_1_RH,39.444,6.483,-46.261
19530,252220,LimbicA_TempPole_1_RH,33.487,5.751,-50.530
19531,252221,LimbicA_TempPole_5_RH,27.401,5.949,-50.471
19532,252241,SalVentAttnA_FrMed_6_RH,11.401,6.416,73.385
19533,252247,SalVentAttnA_FrMed_7_RH,21.229,6.722,72.806
19534,252254,SalVentAttnA_FrMed_7_RH,13.178,6.309,70.503
19535,252278,ContB_PFCld_5_RH,36.002,4.418,65.820
19536,252295,ContB_PFCld_6_RH,29.791,4.643,64.767
19537,252297,SalVentAttnA_FrMed_7_RH,14.597,6.495,66.485
19538,252300,SalVentAttnA_FrMed_5_RH,3.912,6.575,61.071
19539,252318,ContB_PFCld_6_RH,26.826,5.314,61.517
19540,252354,ContA_PFCd_1_RH,26.607,3.549,57.826
19541,252356,ContB_PFCld_6_RH,24.530,5.476,58.639
19542,252375,ContB_PFCld_5_RH,46.442,6.690,56.042
19543,252402,ContB_PFCld_5_RH,48.566,7.316,53.662
19544,252403,ContB_PFCld_5_RH,43.068,8.014,52.194
19545,252413,SalVentAttnA_FrMed_5_RH,8.040,7.718,52.299
19546,252434,SalVentAttnA_PrC_1_RH,50.342,7.632,51.052
19547,252442,ContA_PFCd_1_RH,22.024,5.142,51.410
19548,252447,SalVentAttnA_FrMed_5_RH,5.453,9.110,50.364
19549,252449,SalVentAttnA_FrMed_5_RH,2.918,7.573,51.500
19550,252464,SalVentAttnA_FrMed_5_RH,2.284,7.504,48.736
19551,252482,SalVentAttnA_FrMed_3_RH,3.543,6.481,45.412
19552,252496,ContB_PFCld_5_RH,37.107,7.366,46.662
19553,252544,SalVentAttnA_FrMed_3_RH,9.835,4.776,41.670
19554,252551,ContB_PFCld_3_RH,39.808,3.083,40.456
19555,252566,SalVentAttnA_FrMed_1_RH,3.282,5.944,43.782
19556,252574,SalVentAttnA_FrMed_1_RH,8.769,5.954,41.095
19557,252576,SalVentAttnA_FrMed_1_RH,4.961,6.064,43.651
19558,252589,SalVentAttnA_FrMed_1_RH,0.822,5.544,40.165
19559,252645,ContA_PFCl_6_RH,37.499,7.060,31.473
19560,252664,SomMotB_Cent_1_RH,64.421,3.617,28.983
19561,252693,ContA_PFCl_6_RH,39.499,7.411,26.556
19562,252697,ContA_PFCl_6_RH,36.299,7.312,28.544
19563,252707,ContA_PFCl_6_RH,48.418,7.050,24.544
19564,252745,SomMotB_Cent_1_RH,65.550,3.967,22.944
19565,252771,SomMotB_Cent_1_RH,65.872,4.392,19.076
19566,252834,SomMotB_S2_6_RH,64.806,5.920,11.584
19567,252855,SomMotB_S2_6_RH,63.188,4.349,10.537
19568,252857,SomMotB_S2_6_RH,60.443,3.308,10.168
19569,252874,SomMotB_S2_6_RH,62.545,3.109,8.360
19570,252883,SalVentAttnA_FrOper_3_RH,46.045,3.244,6.154
19571,252894,SomMotB_S2_6_RH,62.932,5.280,4.948
19572,252897,SalVentAttnA_FrOper_3_RH,60.312,3.241,3.796
19573,252906,SalVentAttnA_FrOper_3_RH,48.056,2.729,2.101
19574,252911,SalVentAttnA_FrOper_3_RH,59.340,4.420,2.136
19575,252927,SalVentAttnA_FrOper_3_RH,52.136,3.626,0.290
19576,252935,SalVentAttnA_Ins_5_RH,40.615,6.285,1.458
19577,252952,SalVentAttnA_Ins_3_RH,45.923,4.863,-2.902
19578,252961,Background+FreeSurfer_Defined_Medial_Wall,0.545,4.564,-3.612
19579,252963,SomMotB_Aud_1_RH,61.717,7.541,-1.706
19580,252965,SomMotB_Aud_1_RH,58.860,7.496,-1.364
19581,252977,SalVentAttnA_Ins_3_RH,45.109,6.219,-7.220
19582,252995,SalVentAttnA_Ins_3_RH,43.430,5.926,-9.840
19583,253004,TempPar_1_RH,59.730,4.892,-12.555
19584,253007,Background+FreeSurfer_Defined_Medial_Wall,0.762,4.574,-9.647
19585,253027,Background+FreeSurfer_Defined_Medial_Wall,2.885,5.280,-11.991
19586,253036,Background+FreeSurfer_Defined_Medial_Wall,23.389,4.385,-15.584
19587,253040,Background+FreeSurfer_Defined_Medial_Wall,19.819,3.234,-14.244
19588,253066,Background+FreeSurfer_Defined_Medial_Wall,16.124,4.122,-15.141
19589,253076,SalVentAttnA_Ins_1_RH,37.967,7.329,-15.836
19590,253083,TempPar_1_RH,53.717,3.449,-17.895
19591,253104,Background+FreeSurfer_Defined_Medial_Wall,35.436,7.935,-19.294
19592,253106,Background+FreeSurfer_Defined_Medial_Wall,31.465,7.505,-19.707
19593,253115,Background+FreeSurfer_Defined_Medial_Wall,28.715,6.661,-20.985
19594,253121,LimbicA_TempPole_7_RH,31.794,8.433,-22.216
19595,253136,SalVentAttnA_Ins_1_RH,41.345,6.536,-19.842
19596,253150,LimbicA_TempPole_7_RH,34.163,10.116,-23.379
19597,253182,LimbicA_TempPole_5_RH,27.660,8.399,-25.465
19598,253193,DefaultB_AntTemp_1_RH,58.205,9.745,-30.489
19599,253201,DefaultB_AntTemp_1_RH,48.198,7.265,-28.126
19600,253210,DefaultB_AntTemp_1_RH,50.426,7.342,-28.259
19601,253215,DefaultB_AntTemp_1_RH,58.087,8.356,-32.477
19602,253220,LimbicA_TempPole_5_RH,23.369,9.291,-30.442
19603,253224,DefaultB_AntTemp_1_RH,56.625,5.272,-37.678
19604,253226,DefaultB_AntTemp_1_RH,49.116,3.189,-39.017
19605,253238,DefaultB_AntTemp_1_RH,51.022,3.080,-40.406
19606,253239,DefaultB_AntTemp_1_RH,47.056,4.040,-37.052
19607,253246,DefaultB_AntTemp_1_RH,43.315,3.895,-37.814
19608,253280,LimbicA_TempPole_5_RH,26.842,1.543,-41.120
19609,253302,LimbicA_TempPole_1_RH,29.916,6.673,-50.658
19610,253305,SalVentAttnA_FrMed_6_RH,8.005,7.485,74.474
19611,253318,SalVentAttnB_PFCd_1_RH,26.522,6.502,69.360
19612,253326,SalVentAttnA_FrMed_6_RH,2.306,6.777,69.923
19613,253354,ContB_PFCld_5_RH,33.813,6.491,66.290
19614,253390,SalVentAttnB_PFCd_1_RH,21.508,5.856,59.476
19615,253395,ContB_PFCld_6_RH,26.429,6.479,61.643
19616,253430,ContB_PFCld_5_RH,45.193,7.430,55.388
19617,253468,SalVentAttnA_PrC_1_RH,48.016,8.558,50.361
19618,253484,SalVentAttnA_PrC_1_RH,47.316,8.496,49.251
19619,253495,SalVentAttnA_FrMed_3_RH,6.809,9.572,48.652
